gene_id	status
LOC5512301	methylated
LOC5512326	methylated
LOC5512324	methylated
LOC5512300	methylated
LOC5512299	methylated
LOC5512322	methylated
LOC116604851	methylated
LOC5505818	methylated
LOC125572374	methylated
LOC116619153	methylated
LOC5512292	methylated
LOC5512285	methylated
LOC5512276	methylated
LOC5512277	methylated
LOC5502220	methylated
LOC5512280	methylated
LOC5512288	methylated
LOC5512272	methylated
LOC5507659	methylated
LOC5507658	methylated
LOC5507670	methylated
LOC5507671	methylated
LOC5507675	methylated
LOC5507669	methylated
LOC5507667	methylated
LOC5507668	methylated
LOC5507676	methylated
LOC5507653	methylated
LOC5507664	methylated
LOC5507652	methylated
LOC5507666	methylated
LOC5507651	methylated
LOC5507656	methylated
LOC116614879	methylated
LOC116614873	methylated
LOC5507689	methylated
LOC5507680	methylated
LOC5507690	methylated
LOC5507691	methylated
LOC5507685	methylated
LOC5507686	methylated
LOC5500708	methylated
LOC5500709	methylated
LOC116607310	methylated
LOC5504941	methylated
LOC5504942	methylated
LOC125562702	methylated
LOC5513841	methylated
LOC5504930	methylated
LOC5504943	methylated
LOC5504931	methylated
LOC5504945	methylated
LOC5504946	methylated
LOC116618136	methylated
LOC5504935	methylated
LOC5504936	methylated
LOC116612530	methylated
LOC5504938	methylated
LOC5504953	methylated
LOC5504939	methylated
LOC5504132	methylated
LOC5504131	methylated
LOC5504130	methylated
LOC125567846	methylated
LOC125563054	methylated
LOC125567845	methylated
LOC116609386	methylated
LOC125561067	methylated
LOC116603374	methylated
LOC125561388	methylated
LOC5503935	methylated
LOC5503934	methylated
LOC5503932	methylated
LOC5503931	methylated
LOC5503921	methylated
LOC5503929	methylated
LOC5503920	methylated
LOC5503915	methylated
LOC116611706	methylated
LOC5511659	methylated
LOC5518245	methylated
LOC5518229	methylated
LOC5518224	methylated
LOC5518228	methylated
LOC5518221	methylated
LOC5518246	methylated
LOC5518225	methylated
LOC5518219	methylated
LOC5518237	methylated
LOC5518223	methylated
LOC5518238	methylated
LOC5518247	methylated
LOC5518248	methylated
LOC5518294	methylated
LOC116601977	methylated
LOC116601989	methylated
LOC116615546	methylated
LOC125556670	methylated
LOC125561309	methylated
LOC125563069	methylated
LOC125563071	methylated
LOC116601981	methylated
LOC5518255	methylated
LOC5518300	methylated
LOC116601971	methylated
LOC5518304	methylated
LOC5518262	methylated
LOC5518263	methylated
LOC5518305	methylated
LOC5518311	methylated
LOC5518266	methylated
LOC116601970	methylated
LOC125563079	methylated
LOC5518326	methylated
LOC5518327	methylated
LOC116606566	methylated
LOC5509101	methylated
LOC5509115	methylated
LOC5509100	methylated
LOC5509097	methylated
LOC5509114	methylated
LOC5509135	methylated
LOC5509137	methylated
LOC5509139	methylated
LOC5509121	methylated
LOC116616118	methylated
LOC5509125	methylated
LOC5509141	methylated
LOC5509129	methylated
LOC5509131	methylated
LOC5509133	methylated
LOC5509145	methylated
LOC5518329	methylated
LOC5518332	methylated
LOC5518333	methylated
LOC5518335	methylated
LOC5518283	methylated
LOC116602006	methylated
LOC5518337	methylated
LOC5518284	methylated
LOC5518286	methylated
LOC5518288	methylated
LOC5518343	methylated
LOC5518292	methylated
LOC116601992	methylated
LOC116611522	methylated
LOC5503569	methylated
LOC5501878	methylated
LOC5515488	methylated
LOC5515504	methylated
LOC5515502	methylated
LOC5515495	methylated
LOC125561074	methylated
LOC5515506	methylated
LOC5515489	methylated
LOC5515499	methylated
LOC5515490	methylated
LOC5515505	methylated
LOC5515515	methylated
LOC5515507	methylated
LOC5515511	methylated
LOC5515498	methylated
LOC5515503	methylated
LOC5515509	methylated
LOC116619930	methylated
LOC5515560	methylated
LOC5515518	methylated
LOC5515564	methylated
LOC5515519	methylated
LOC5515521	methylated
LOC5515522	methylated
LOC5515523	methylated
LOC5515568	methylated
LOC5515570	methylated
LOC5515571	methylated
LOC5515530	methylated
LOC5515532	methylated
LOC5515572	methylated
LOC5515577	methylated
LOC5515534	methylated
LOC5515578	methylated
LOC5515579	methylated
LOC5515536	methylated
LOC5496319	methylated
LOC5515582	methylated
LOC5515583	methylated
LOC5515538	methylated
LOC116619927	methylated
LOC5515539	methylated
LOC5515584	methylated
LOC116619920	methylated
LOC116619918	methylated
LOC5515586	methylated
LOC5515589	methylated
LOC5515542	methylated
LOC5515543	methylated
LOC116619912	methylated
LOC5515544	methylated
LOC5515590	methylated
LOC5515593	methylated
LOC5515545	methylated
LOC5515546	methylated
LOC5515595	methylated
LOC5515553	methylated
LOC5515602	methylated
LOC5515555	methylated
LOC116619537	methylated
LOC5514780	methylated
LOC5514771	methylated
LOC5514776	methylated
LOC5514777	methylated
LOC5514779	methylated
LOC5514770	methylated
LOC5514826	methylated
LOC5514786	methylated
LOC5514827	methylated
LOC116619524	methylated
LOC5514830	methylated
LOC5514831	methylated
LOC5514789	methylated
LOC5514790	methylated
LOC116619555	methylated
LOC5514835	methylated
LOC5514836	methylated
LOC5514837	methylated
LOC5514793	methylated
LOC5514794	methylated
LOC5514796	methylated
LOC116619551	methylated
LOC5514841	methylated
LOC5514845	methylated
LOC5514799	methylated
LOC5514800	methylated
LOC5514801	methylated
LOC5514848	methylated
LOC5514803	methylated
LOC5514849	methylated
LOC5514850	methylated
LOC5514806	methylated
LOC5514810	methylated
LOC5514854	methylated
LOC5514855	methylated
LOC5514811	methylated
LOC5514814	methylated
LOC5514816	methylated
LOC5514817	methylated
LOC125559834	methylated
LOC5514864	methylated
LOC5514866	methylated
LOC5514869	methylated
LOC5514822	methylated
LOC5514823	methylated
LOC5514872	methylated
LOC5514824	methylated
LOC5508900	methylated
LOC5508904	methylated
LOC5508896	methylated
LOC116615990	methylated
LOC5508906	methylated
LOC5508893	methylated
LOC5508910	methylated
LOC116615981	methylated
LOC5508908	methylated
LOC5508907	methylated
LOC5508901	methylated
LOC5508912	methylated
LOC5508913	methylated
LOC5508931	methylated
LOC5508914	methylated
LOC5508934	methylated
LOC5508935	methylated
LOC5508937	methylated
LOC5508939	methylated
LOC5508919	methylated
LOC5508923	methylated
LOC5508943	methylated
LOC5505694	methylated
LOC5505693	methylated
LOC5505689	methylated
LOC5505688	methylated
LOC5505692	methylated
LOC5505683	methylated
LOC5505677	methylated
LOC5505682	methylated
LOC5505663	methylated
LOC5505662	methylated
LOC116613501	methylated
LOC5505665	methylated
LOC5505660	methylated
LOC5505676	methylated
LOC5505675	methylated
LOC5505685	methylated
LOC5505666	methylated
LOC5505678	methylated
LOC5505671	methylated
LOC5505670	methylated
LOC5505205	methylated
LOC5505208	methylated
LOC125558947	methylated
LOC125556763	methylated
LOC116613045	methylated
LOC5505206	methylated
LOC5505198	methylated
LOC5505220	methylated
LOC5505222	methylated
LOC5505223	methylated
LOC5505210	methylated
LOC5505211	methylated
LOC5505224	methylated
LOC5505225	methylated
LOC5505213	methylated
LOC5505214	methylated
LOC5505226	methylated
LOC5505230	methylated
LOC5517862	methylated
LOC5517861	methylated
LOC5517846	methylated
LOC5517847	methylated
LOC116601516	methylated
LOC5517849	methylated
LOC5517850	methylated
LOC5517856	methylated
LOC5517858	methylated
LOC5517852	methylated
LOC5517855	methylated
LOC5517841	methylated
LOC116601532	methylated
LOC5517859	methylated
LOC5517863	methylated
LOC116601562	methylated
LOC5512722	methylated
LOC5517854	methylated
LOC5517865	methylated
LOC5517866	methylated
LOC5517926	methylated
LOC5517928	methylated
LOC5517930	methylated
LOC5517868	methylated
LOC5517869	methylated
LOC5517932	methylated
LOC5517870	methylated
LOC5517872	methylated
LOC5517873	methylated
LOC5517874	methylated
LOC5517934	methylated
LOC5517875	methylated
LOC5517935	methylated
LOC116606144	methylated
LOC5517936	methylated
LOC5517877	methylated
LOC116601534	methylated
LOC5517939	methylated
LOC5517880	methylated
LOC116601539	methylated
LOC5517940	methylated
LOC5517942	methylated
LOC5517882	methylated
LOC116601542	methylated
LOC5517885	methylated
LOC5517947	methylated
LOC116601563	methylated
LOC125561079	methylated
LOC5517898	methylated
LOC5517954	methylated
LOC5517957	methylated
LOC116601525	methylated
LOC125561043	methylated
LOC5517960	methylated
LOC5517962	methylated
LOC5517963	methylated
LOC5517964	methylated
LOC5517906	methylated
LOC5517965	methylated
LOC5517907	methylated
LOC5517908	methylated
LOC5517967	methylated
LOC5517969	methylated
LOC5517911	methylated
LOC5517971	methylated
LOC5517912	methylated
LOC5517975	methylated
LOC5517976	methylated
LOC5517916	methylated
LOC5517918	methylated
LOC5517978	methylated
LOC5517979	methylated
LOC5517980	methylated
LOC125558932	methylated
LOC5517921	methylated
LOC125558933	methylated
LOC125560912	methylated
LOC125560911	methylated
LOC5517922	methylated
LOC5517981	methylated
LOC5517983	methylated
LOC5501225	methylated
LOC116608314	methylated
LOC5514382	methylated
LOC5514379	methylated
LOC116619264	methylated
LOC5514344	methylated
LOC5514376	methylated
LOC5514375	methylated
LOC116619267	methylated
LOC5514343	methylated
LOC5514374	methylated
LOC5514373	methylated
LOC5514371	methylated
LOC5514341	methylated
LOC5514335	methylated
LOC116619274	methylated
LOC5514334	methylated
LOC5514333	methylated
LOC116619287	methylated
LOC5514331	methylated
LOC5514369	methylated
LOC5514368	methylated
LOC125558952	methylated
LOC116619269	methylated
LOC5514363	methylated
LOC116619278	methylated
LOC5514362	methylated
LOC116619300	methylated
LOC5514324	methylated
LOC5514322	methylated
LOC5514361	methylated
LOC5514360	methylated
LOC5514320	methylated
LOC5514358	methylated
LOC5514319	methylated
LOC5514354	methylated
LOC5514316	methylated
LOC116619288	methylated
LOC5514353	methylated
LOC5514352	methylated
LOC5514313	methylated
LOC125561082	methylated
LOC5514348	methylated
LOC5514311	methylated
LOC5514310	methylated
LOC5514309	methylated
LOC5514291	methylated
LOC5514303	methylated
LOC5514290	methylated
LOC5514308	methylated
LOC5514295	methylated
LOC5514304	methylated
LOC5514294	methylated
LOC5514287	methylated
LOC125561010	methylated
LOC5514289	methylated
LOC5514286	methylated
LOC5514300	methylated
LOC5514297	methylated
LOC5514296	methylated
LOC5514292	methylated
LOC5514307	methylated
LOC116607437	methylated
LOC5500760	methylated
LOC5516768	methylated
LOC5516769	methylated
LOC5516813	methylated
LOC5516814	methylated
LOC5516815	methylated
LOC5516772	methylated
LOC5516820	methylated
LOC116620826	methylated
LOC5516774	methylated
LOC5516822	methylated
LOC116620839	methylated
LOC5516775	methylated
LOC5516776	methylated
LOC5516828	methylated
LOC5516778	methylated
LOC116620818	methylated
LOC5516830	methylated
LOC5516781	methylated
LOC5516831	methylated
LOC5516833	methylated
LOC5516782	methylated
LOC5516837	methylated
LOC5516838	methylated
LOC5516839	methylated
LOC5516841	methylated
LOC5516787	methylated
LOC5516788	methylated
LOC5516789	methylated
LOC5516790	methylated
LOC5516792	methylated
LOC5516793	methylated
LOC5516794	methylated
LOC5516846	methylated
LOC5521244	methylated
LOC5521243	methylated
LOC5521358	methylated
LOC5521357	methylated
LOC5521241	methylated
LOC5521240	methylated
LOC5521354	methylated
LOC5521353	methylated
LOC5521352	methylated
LOC5521239	methylated
LOC5521349	methylated
LOC125560761	methylated
LOC5521348	methylated
LOC125558672	methylated
LOC5521346	methylated
LOC5521344	methylated
LOC5521341	methylated
LOC5521340	methylated
LOC5521339	methylated
LOC5521233	methylated
LOC5521338	methylated
LOC5521232	methylated
LOC5521230	methylated
LOC5521337	methylated
LOC5521229	methylated
LOC5521227	methylated
LOC5521334	methylated
LOC5521332	methylated
LOC5521225	methylated
LOC5521220	methylated
LOC5521219	methylated
LOC5521218	methylated
LOC5521326	methylated
LOC5521216	methylated
LOC116604285	methylated
LOC5521214	methylated
LOC5521212	methylated
LOC5521211	methylated
LOC5521322	methylated
LOC5521321	methylated
LOC5521319	methylated
LOC5521318	methylated
LOC5521317	methylated
LOC5521208	methylated
LOC5521203	methylated
LOC5521202	methylated
LOC5521315	methylated
LOC5521314	methylated
LOC5521313	methylated
LOC125561056	methylated
LOC125561055	methylated
LOC5521312	methylated
LOC5521198	methylated
LOC5521311	methylated
LOC5521197	methylated
LOC5521196	methylated
LOC5521310	methylated
LOC5521304	methylated
LOC5521191	methylated
LOC5521303	methylated
LOC5521302	methylated
LOC5521301	methylated
LOC5521187	methylated
LOC5521300	methylated
LOC5521186	methylated
LOC5521299	methylated
LOC5521184	methylated
LOC5521298	methylated
LOC5521183	methylated
LOC5521181	methylated
LOC5521180	methylated
LOC5521292	methylated
LOC5521288	methylated
LOC5521176	methylated
LOC5521174	methylated
LOC5521173	methylated
LOC5521286	methylated
LOC5521172	methylated
LOC5521171	methylated
LOC5521285	methylated
LOC5521169	methylated
LOC5521284	methylated
LOC5521168	methylated
LOC5521167	methylated
LOC5521282	methylated
LOC5521166	methylated
LOC5521161	methylated
LOC5521273	methylated
LOC5521156	methylated
LOC5521155	methylated
LOC5521270	methylated
LOC5521269	methylated
LOC5521152	methylated
LOC5521150	methylated
LOC5521149	methylated
LOC5521263	methylated
LOC5521261	methylated
LOC5521148	methylated
LOC5521260	methylated
LOC5521147	methylated
LOC5521143	methylated
LOC5521257	methylated
LOC116604276	methylated
LOC5521141	methylated
LOC125556761	methylated
LOC5521138	methylated
LOC5510379	methylated
LOC5510372	methylated
LOC5521137	methylated
LOC5521136	methylated
LOC5521254	methylated
LOC5521135	methylated
LOC5521132	methylated
LOC5521131	methylated
LOC116604234	methylated
LOC5521127	methylated
LOC5521120	methylated
LOC5521121	methylated
LOC5521100	methylated
LOC5521107	methylated
LOC5521102	methylated
LOC5521106	methylated
LOC5521097	methylated
LOC5521123	methylated
LOC5521126	methylated
LOC116604286	methylated
LOC116604293	methylated
LOC5521125	methylated
LOC5521122	methylated
LOC5521118	methylated
LOC5514013	methylated
LOC5514010	methylated
LOC5514012	methylated
LOC5514025	methylated
LOC5514011	methylated
LOC5514015	methylated
LOC5514023	methylated
LOC5514024	methylated
LOC116619172	methylated
LOC5514006	methylated
LOC5514019	methylated
LOC5514071	methylated
LOC5514072	methylated
LOC5514038	methylated
LOC116619165	methylated
LOC5514080	methylated
LOC5514081	methylated
LOC116619156	methylated
LOC5514082	methylated
LOC5514084	methylated
LOC5514045	methylated
LOC5514086	methylated
LOC116619183	methylated
LOC5514088	methylated
LOC5514089	methylated
LOC5514046	methylated
LOC116619162	methylated
LOC5514091	methylated
LOC5514047	methylated
LOC5514092	methylated
LOC125561097	methylated
LOC5514053	methylated
LOC5514095	methylated
LOC5514098	methylated
LOC5514101	methylated
LOC116619178	methylated
LOC5514059	methylated
LOC5514104	methylated
LOC5514061	methylated
LOC5514063	methylated
LOC5514105	methylated
LOC5514106	methylated
LOC5514107	methylated
LOC5514064	methylated
LOC5514067	methylated
LOC5514068	methylated
LOC116619161	methylated
LOC5514111	methylated
LOC5514069	methylated
LOC5521620	methylated
LOC5521622	methylated
LOC5521630	methylated
LOC5521642	methylated
LOC5521640	methylated
LOC5521619	methylated
LOC5521639	methylated
LOC5521643	methylated
LOC5521749	methylated
LOC5521645	methylated
LOC5521751	methylated
LOC5521752	methylated
LOC5521753	methylated
LOC5521648	methylated
LOC5521756	methylated
LOC5521757	methylated
LOC5521759	methylated
LOC5521760	methylated
LOC5521761	methylated
LOC5521762	methylated
LOC5521763	methylated
LOC5521655	methylated
LOC5521656	methylated
LOC116604470	methylated
LOC5521765	methylated
LOC5521658	methylated
LOC5521659	methylated
LOC5521660	methylated
LOC5521661	methylated
LOC116604452	methylated
LOC5521664	methylated
LOC5521767	methylated
LOC5521769	methylated
LOC5521771	methylated
LOC5521666	methylated
LOC5521772	methylated
LOC5521672	methylated
LOC5521777	methylated
LOC116604507	methylated
LOC5521778	methylated
LOC116621079	methylated
LOC5521779	methylated
LOC5521676	methylated
LOC5521677	methylated
LOC5521678	methylated
LOC5521781	methylated
LOC5521680	methylated
LOC5521682	methylated
LOC5521684	methylated
LOC5521686	methylated
LOC5521692	methylated
LOC5521794	methylated
LOC5521798	methylated
LOC5521799	methylated
LOC5521699	methylated
LOC5521800	methylated
LOC5521801	methylated
LOC5521700	methylated
LOC5521702	methylated
LOC5521704	methylated
LOC5521708	methylated
LOC5521709	methylated
LOC116604541	methylated
LOC5521804	methylated
LOC5521713	methylated
LOC5521714	methylated
LOC5521715	methylated
LOC5521806	methylated
LOC5521807	methylated
LOC5521720	methylated
LOC5521811	methylated
LOC5521812	methylated
LOC5521813	methylated
LOC5521723	methylated
LOC5521816	methylated
LOC5521728	methylated
LOC5521820	methylated
LOC5521729	methylated
LOC116604484	methylated
LOC5521730	methylated
LOC5521826	methylated
LOC5521836	methylated
LOC5521736	methylated
LOC5521843	methylated
LOC5521847	methylated
LOC5521848	methylated
LOC5521851	methylated
LOC5521852	methylated
LOC5521737	methylated
LOC5521854	methylated
LOC5521740	methylated
LOC5521856	methylated
LOC5521857	methylated
LOC5521858	methylated
LOC5521741	methylated
LOC5521859	methylated
LOC5521860	methylated
LOC5521742	methylated
LOC5521743	methylated
LOC116604552	methylated
LOC125559815	methylated
LOC116604457	methylated
LOC5521866	methylated
LOC125560962	methylated
LOC5521867	methylated
LOC5521869	methylated
LOC5521870	methylated
LOC5521872	methylated
